time;averagePm10
"2021-10-11 22:00:00";29.161111111111
"2021-10-12 22:00:00";10.817581653926
"2021-10-13 22:00:00";19.546666666667
"2021-10-14 22:00:00";11.259375
"2021-10-15 22:00:00";10.45809589993
"2021-10-16 22:00:00";25.781028492008
"2021-10-17 22:00:00";34.870833333333
"2021-10-18 22:00:00";20.146351633079
"2021-10-19 22:00:00";11.878179291174
"2021-10-20 22:00:00";8.8726893676164
"2021-10-21 22:00:00";1.2915620641562
"2021-10-22 22:00:00";5.1382904794997
"2021-10-23 22:00:00";17.7617095205
"2021-10-24 22:00:00";28.055763888889
"2021-10-25 22:00:00";47.562916666667
"2021-10-26 22:00:00";39.380972222222
"2021-10-27 22:00:00";50.057013888889
"2021-10-28 22:00:00";53.2382904795
"2021-10-29 22:00:00";33.493472222222
"2021-10-30 22:00:00";27.838025350233
"2021-10-31 23:00:00";31.129742876998
"2021-11-01 23:00:00";35.404794996525
"2021-11-02 23:00:00";13.011049339819
"2021-11-03 23:00:00";8.1182070882557
"2021-11-04 23:00:00";5.4487143849896
"2021-11-05 23:00:00";17.637178596247
"2021-11-06 23:00:00";34.119318971508
"2021-11-07 23:00:00";10.162569444444
"2021-11-08 23:00:00";19.723419041001
"2021-11-09 23:00:00";41.660458651842
"2021-11-10 23:00:00";69.806388888889
"2021-11-11 23:00:00";45.81625
"2021-11-12 23:00:00";45.343958333333
"2021-11-13 23:00:00";50.522515635858
"2021-11-14 23:00:00";46.922237665045
"2021-11-15 23:00:00";37.46532314107
"2021-11-16 23:00:00";37.197845726199
"2021-11-17 23:00:00";12.462751911049
"2021-11-18 23:00:00";7.5311805555555
"2021-11-19 23:00:00";9.6144444444444
"2021-11-20 23:00:00";13.655594162613
"2021-11-21 23:00:00";20.205489923558
"2021-11-22 23:00:00";8.6022237665045
"2021-11-23 23:00:00";14.431897150799
"2021-11-24 23:00:00";43.372689367616
"2021-11-25 23:00:00";53.287569444444
"2021-11-26 23:00:00";20.286726893676
"2021-11-27 23:00:00";44.71765114663
"2021-11-28 23:00:00";12.648853370396
"2021-11-29 23:00:00";6.109375
"2021-11-30 23:00:00";3.1284225156359
"2021-12-01 23:00:00";1.573273657289
"2021-12-02 23:00:00";21.976523702032
"2021-12-03 23:00:00";21.526256499133
"2021-12-04 23:00:00";29.298818624044
"2021-12-05 23:00:00";56.535371785963
"2021-12-06 23:00:00";30.267685892981
"2021-12-07 23:00:00";30.421612230716
"2021-12-08 23:00:00";36.80125
"2021-12-09 23:00:00";65.122361111111
"2021-12-10 23:00:00";54.620013898541
"2021-12-11 23:00:00";50.25128561501
"2021-12-12 23:00:00";104.9085476025
"2021-12-13 23:00:00";105.16534722222
"2021-12-14 23:00:00";55.212439193885
"2021-12-15 23:00:00";21.00722724114
"2021-12-16 23:00:00";5.0151388888889
"2021-12-17 23:00:00";11.275277777778
"2021-12-18 23:00:00";5.6785267546908
"2021-12-19 23:00:00";4.2122222222222
"2021-12-20 23:00:00";18.89375
"2021-12-21 23:00:00";56.532430555556
"2021-12-22 23:00:00";70.027152777778
"2021-12-23 23:00:00";9.7509027777778
"2021-12-24 23:00:00";10.737804030577
"2021-12-25 23:00:00";47.071994440584
"2021-12-26 23:00:00";65.675121612231
"2021-12-27 23:00:00";42.782777777778
"2021-12-28 23:00:00";65.025138888889
"2021-12-29 23:00:00";93.594927032662
"2021-12-30 23:00:00";5.30125
"2021-12-31 23:00:00";8.6753300903405
"2022-01-01 23:00:00";17.518611111111
"2022-01-02 23:00:00";3.3927083333333
"2022-01-03 23:00:00";2.8439193884642
"2022-01-04 23:00:00";6.6464211257818
"2022-01-05 23:00:00";2.9280555555556
"2022-01-06 23:00:00";23.985545517721
"2022-01-07 23:00:00";57.01744266852
"2022-01-08 23:00:00";61.449722222222
"2022-01-09 23:00:00";52.749895760945
"2022-01-10 23:00:00";28.201945795692
"2022-01-11 23:00:00";27.55830437804
"2022-01-12 23:00:00";20.834166666667
"2022-01-13 23:00:00";13.799861014593
"2022-01-14 23:00:00";19.381111111111
"2022-01-15 23:00:00";49.346907574705
"2022-01-16 23:00:00";11.263238359972
"2022-01-17 23:00:00";14.978263888889
"2022-01-18 23:00:00";33.659583333333
"2022-01-19 23:00:00";13.467152777778
"2022-01-20 23:00:00";9.3253648366921
"2022-01-23 23:00:00";50.317777777778
"2022-01-24 23:00:00";51.340625
"2022-01-25 23:00:00";31.696805555556
"2022-01-26 23:00:00";24.667152777778
"2022-01-27 23:00:00";7.5469075747047
"2022-01-28 23:00:00";11.654412786657
"2022-01-29 23:00:00";3.6570833333333
"2022-01-30 23:00:00";13.439263377345
"2022-01-31 23:00:00";31.361805555556
"2022-02-01 23:00:00";6.5784722222222
"2022-02-02 23:00:00";15.640861709521
"2022-02-03 23:00:00";20.536944444444
"2022-02-04 23:00:00";10.003819444444
"2022-02-05 23:00:00";5.9685198054204
"2022-02-06 23:00:00";4.5299513551077
"2022-02-07 23:00:00";8.5443055555555
"2022-02-08 23:00:00";14.570833333333
"2022-02-09 23:00:00";14.627519110493
"2022-02-10 23:00:00";17.527152777778
"2022-02-11 23:00:00";16.894722222222
"2022-02-12 23:00:00";35.666782487839
"2022-02-13 23:00:00";34.63425990271
"2022-02-14 23:00:00";45.062195969423
"2022-02-15 23:00:00";53.044305555556
"2022-02-16 23:00:00";1.85375
"2022-02-17 23:00:00";4.4070882557331
"2022-02-18 23:00:00";4.2423611111111
"2022-02-19 23:00:00";8.1187630298819
"2022-02-20 23:00:00";4.1413481584434
"2022-02-21 23:00:00";7.3628908964559
"2022-02-22 23:00:00";9.8373611111111
"2022-02-23 23:00:00";21.865972222222
"2022-02-24 23:00:00";19.971507991661
"2022-02-25 23:00:00";46.906805555556
"2022-02-26 23:00:00";24.102849200834
"2022-02-27 23:00:00";13.953509381515
"2022-02-28 23:00:00";27.278958333333
"2022-03-01 23:00:00";54.721111111111
"2022-03-02 23:00:00";72.211118832522
"2022-03-03 23:00:00";27.893745656706
"2022-03-04 23:00:00";20.042321056289
"2022-03-05 23:00:00";19.44530924253
"2022-03-06 23:00:00";27.745656706046
"2022-03-07 23:00:00";21.588950660181
"2022-03-08 23:00:00";51.546143154969
"2022-03-09 23:00:00";12.277345378735
"2022-03-10 23:00:00";20.271021542738
"2022-03-11 23:00:00";37.234190410007
"2022-03-12 23:00:00";60.55191104934
"2022-03-13 23:00:00";42.449965253648
"2022-03-14 23:00:00";52.79680333565
"2022-03-15 23:00:00";51.478387769284
"2022-03-16 23:00:00";41.555416666667
"2022-03-17 23:00:00";26.091313412092
"2022-03-19 23:00:00";20.713864306785
"2022-03-20 23:00:00";37.854829742877
"2022-03-21 23:00:00";44.629930555556
"2022-03-22 23:00:00";52.958263888889
"2022-03-23 23:00:00";47.68255733148
"2022-03-24 23:00:00";47.14871438499
"2022-03-25 23:00:00";45.1
"2022-03-26 23:00:00";5.4696156635243
"2022-03-27 22:00:00";30.075608061154
"2022-03-28 22:00:00";31.591243919388
"2022-03-29 22:00:00";27.501944444444
"2022-03-30 22:00:00";12.431041666667
"2022-03-31 22:00:00";10.000625
"2022-04-01 22:00:00";16.949652777778
"2022-04-02 22:00:00";13.460041695622
"2022-04-03 22:00:00";17.2723419041
"2022-04-04 22:00:00";11.526824183461
"2022-04-05 22:00:00";7.4536111111111
"2022-04-06 22:00:00";9.4738012508687
"2022-04-07 22:00:00";2.1826388888889
"2022-04-08 22:00:00";13.232916666667
"2022-04-09 22:00:00";16.94510076442
"2022-04-10 22:00:00";15.88596247394
"2022-04-11 22:00:00";24.690069444444
"2022-04-12 22:00:00";23.981584433635
"2022-04-13 22:00:00";20.214176511466
"2022-04-14 22:00:00";23.934537873523
"2022-04-15 22:00:00";6.9173731758165
"2022-04-16 22:00:00";14.416843971631
"2022-04-20 22:00:00";24.459499263623
"2022-04-21 22:00:00";26.330715774844
"2022-04-23 22:00:00";25.583055555556
"2022-04-24 22:00:00";12.376441973593
"2022-04-25 22:00:00";20.376180555556
"2022-04-26 22:00:00";27.298125
"2022-04-27 22:00:00";20.895135510771
"2022-04-28 22:00:00";22.909173036831
"2022-04-29 22:00:00";21.201598332175
"2022-04-30 22:00:00";26.684722222222
"2022-05-01 22:00:00";24.301597222222
"2022-05-02 22:00:00";28.816400277971
"2022-05-03 22:00:00";13.260806115358
"2022-05-04 22:00:00";12.790896455872
"2022-05-05 22:00:00";24.253055555556
"2022-05-06 22:00:00";20.801181375956
"2022-05-07 22:00:00";23.383611111111
"2022-05-08 22:00:00";6.0242529534399
"2022-05-09 22:00:00";6.2855670103093
"2022-05-10 22:00:00";12.548039215686
"2022-05-11 22:00:00";11.115277777778
"2022-05-12 22:00:00";7.4985416666667
"2022-05-13 22:00:00";11.454444444444
"2022-05-14 22:00:00";12.124513888889
"2022-05-15 22:00:00";6.4873611111111
"2022-05-16 22:00:00";5.4427380125087
"2022-05-17 22:00:00";3.2502777777778
"2022-05-18 22:00:00";6.7511466296039
"2022-05-19 22:00:00";9.6671994440584
"2022-05-20 22:00:00";3.8916666666667
"2022-05-21 22:00:00";2.7731758165393
"2022-05-22 22:00:00";3.4997915218902
"2022-05-23 22:00:00";10.881584433634
